2024-01-31 15:02:06,537 INFO    StreamThr :44251 [internal.py:wandb_internal():86] W&B internal server running at pid: 44251, started at: 2024-01-31 15:02:06.536326
2024-01-31 15:02:06,539 DEBUG   HandlerThread:44251 [handler.py:handle_request():146] handle_request: status
2024-01-31 15:02:06,553 INFO    WriterThread:44251 [datastore.py:open_for_write():85] open: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_150206-w95vc12u/run-w95vc12u.wandb
2024-01-31 15:02:06,554 DEBUG   SenderThread:44251 [sender.py:send():380] send: header
2024-01-31 15:02:06,590 DEBUG   SenderThread:44251 [sender.py:send():380] send: run
2024-01-31 15:02:06,968 INFO    SenderThread:44251 [dir_watcher.py:__init__():211] watching files in: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_150206-w95vc12u/files
2024-01-31 15:02:06,969 INFO    SenderThread:44251 [sender.py:_start_run_threads():1124] run started: w95vc12u with start time 1706709726.537022
2024-01-31 15:02:06,991 DEBUG   HandlerThread:44251 [handler.py:handle_request():146] handle_request: check_version
2024-01-31 15:02:06,991 DEBUG   SenderThread:44251 [sender.py:send_request():407] send_request: check_version
2024-01-31 15:02:07,059 DEBUG   HandlerThread:44251 [handler.py:handle_request():146] handle_request: run_start
2024-01-31 15:02:07,060 DEBUG   HandlerThread:44251 [system_info.py:__init__():32] System info init
2024-01-31 15:02:07,061 DEBUG   HandlerThread:44251 [system_info.py:__init__():47] System info init done
2024-01-31 15:02:07,061 INFO    HandlerThread:44251 [system_monitor.py:start():194] Starting system monitor
2024-01-31 15:02:07,061 INFO    SystemMonitor:44251 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-31 15:02:07,061 INFO    HandlerThread:44251 [system_monitor.py:probe():214] Collecting system info
2024-01-31 15:02:07,062 INFO    SystemMonitor:44251 [interfaces.py:start():190] Started cpu monitoring
2024-01-31 15:02:07,063 INFO    SystemMonitor:44251 [interfaces.py:start():190] Started disk monitoring
2024-01-31 15:02:07,063 DEBUG   HandlerThread:44251 [system_info.py:probe():196] Probing system
2024-01-31 15:02:07,068 INFO    SystemMonitor:44251 [interfaces.py:start():190] Started memory monitoring
2024-01-31 15:02:07,069 INFO    SystemMonitor:44251 [interfaces.py:start():190] Started network monitoring
2024-01-31 15:02:07,086 DEBUG   HandlerThread:44251 [system_info.py:_probe_git():181] Probing git
2024-01-31 15:02:07,146 DEBUG   HandlerThread:44251 [system_info.py:_probe_git():189] Probing git done
2024-01-31 15:02:07,146 DEBUG   HandlerThread:44251 [system_info.py:probe():244] Probing system done
