2024-01-31 17:10:49,692 INFO    StreamThr :47177 [internal.py:wandb_internal():86] W&B internal server running at pid: 47177, started at: 2024-01-31 17:10:49.690939
2024-01-31 17:10:49,695 DEBUG   HandlerThread:47177 [handler.py:handle_request():146] handle_request: status
2024-01-31 17:10:49,709 INFO    WriterThread:47177 [datastore.py:open_for_write():85] open: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_171049-5bzwrpq1/run-5bzwrpq1.wandb
2024-01-31 17:10:49,710 DEBUG   SenderThread:47177 [sender.py:send():380] send: header
2024-01-31 17:10:49,744 DEBUG   SenderThread:47177 [sender.py:send():380] send: run
2024-01-31 17:10:50,249 INFO    SenderThread:47177 [dir_watcher.py:__init__():211] watching files in: /Users/hutianzheng/Desktop/studying/Y2-P3-ml4grpahs/DGI_CODE/ML4Graphs_DGI/wandb/run-20240131_171049-5bzwrpq1/files
2024-01-31 17:10:50,249 INFO    SenderThread:47177 [sender.py:_start_run_threads():1124] run started: 5bzwrpq1 with start time 1706717449.690963
2024-01-31 17:10:50,278 DEBUG   HandlerThread:47177 [handler.py:handle_request():146] handle_request: check_version
2024-01-31 17:10:50,279 DEBUG   SenderThread:47177 [sender.py:send_request():407] send_request: check_version
2024-01-31 17:10:50,333 DEBUG   HandlerThread:47177 [handler.py:handle_request():146] handle_request: run_start
2024-01-31 17:10:50,334 DEBUG   HandlerThread:47177 [system_info.py:__init__():32] System info init
2024-01-31 17:10:50,334 DEBUG   HandlerThread:47177 [system_info.py:__init__():47] System info init done
2024-01-31 17:10:50,334 INFO    HandlerThread:47177 [system_monitor.py:start():194] Starting system monitor
2024-01-31 17:10:50,335 INFO    SystemMonitor:47177 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-31 17:10:50,335 INFO    HandlerThread:47177 [system_monitor.py:probe():214] Collecting system info
2024-01-31 17:10:50,336 INFO    SystemMonitor:47177 [interfaces.py:start():190] Started cpu monitoring
2024-01-31 17:10:50,336 DEBUG   HandlerThread:47177 [system_info.py:probe():196] Probing system
2024-01-31 17:10:50,336 INFO    SystemMonitor:47177 [interfaces.py:start():190] Started disk monitoring
2024-01-31 17:10:50,339 INFO    SystemMonitor:47177 [interfaces.py:start():190] Started memory monitoring
2024-01-31 17:10:50,340 INFO    SystemMonitor:47177 [interfaces.py:start():190] Started network monitoring
2024-01-31 17:10:50,356 DEBUG   HandlerThread:47177 [system_info.py:_probe_git():181] Probing git
2024-01-31 17:10:50,401 DEBUG   HandlerThread:47177 [system_info.py:_probe_git():189] Probing git done
2024-01-31 17:10:50,401 DEBUG   HandlerThread:47177 [system_info.py:probe():244] Probing system done
